id,away_score,backfilled,balls,batter_id,observed_at,game_id,home_score,inning,inning_type,outs,pitcher_id,play_order,runner_on_first,runner_on_second,runner_on_third,score_value,scoring_play,source,strikes,text,type
754,0,f,1,4838899,2026-07-12 20:57:10.628633+00,5059222,1,3,Top,2,5460,242790292,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Strike 3 Swinging,Strike Swinging
755,0,f,1,4838899,2026-07-12 20:57:10.628633+00,5059222,1,3,Top,2,5460,242790293,,,,,f,S3_LIVE_ARCHIVE,3,Waldschmidt struck out swinging.,Play Result
756,0,f,1,4838899,2026-07-12 20:57:10.628633+00,5059222,1,3,Top,2,5460,242790294,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
757,0,f,0,22,2026-07-12 20:57:10.628633+00,5059222,1,3,Top,2,5460,242790295,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Ketel Marte,Start Batter/Pitcher
758,0,f,0,22,2026-07-12 20:58:10.709263+00,5059222,1,3,Top,2,5460,242791805,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
759,0,f,1,22,2026-07-12 20:58:10.709263+00,5059222,1,3,Top,2,5460,242791806,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Foul,Foul Ball
760,0,f,1,22,2026-07-12 20:59:10.009309+00,5059222,1,3,Top,3,5460,242793328,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball In Play,Line Out
761,0,f,1,22,2026-07-12 20:59:10.009309+00,5059222,1,3,Top,3,5460,242793329,,,,,f,S3_LIVE_ARCHIVE,1,Marte lined out to right.,Play Result
762,0,f,1,22,2026-07-12 20:59:10.009309+00,5059222,1,3,Top,3,5460,242793330,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
763,0,f,0,,2026-07-12 20:59:10.009309+00,5059222,1,3,Mid,0,,242793331,,,,,f,S3_LIVE_ARCHIVE,0,Middle of the 3rd inning,End Inning
764,0,f,0,,2026-07-12 21:00:10.163526+00,5059222,1,3,Bottom,0,,242794871,,,,,f,S3_LIVE_ARCHIVE,0,Bottom of the 3rd inning,Start Inning
765,0,f,0,208,2026-07-12 21:00:10.163526+00,5059222,1,3,Bottom,0,4667266,242794872,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Shohei Ohtani,Start Batter/Pitcher
766,0,f,0,208,2026-07-12 21:01:10.961682+00,5059222,1,3,Bottom,0,4667266,242798181,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
767,0,f,1,208,2026-07-12 21:01:10.961682+00,5059222,1,3,Bottom,0,4667266,242798182,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
768,0,f,2,208,2026-07-12 21:02:10.864812+00,5059222,1,3,Bottom,0,4667266,242799762,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Strike 1 Foul,Foul Ball
769,0,f,2,208,2026-07-12 21:03:10.747389+00,5059222,1,3,Bottom,0,4667266,242801359,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Ball In Play,Double
770,0,f,2,208,2026-07-12 21:03:10.747389+00,5059222,1,3,Bottom,0,4667266,242801360,,,,,f,S3_LIVE_ARCHIVE,1,Ohtani doubled to right.,Play Result
771,0,f,2,208,2026-07-12 21:03:10.747389+00,5059222,1,3,Bottom,0,4667266,242801361,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
772,0,f,0,176,2026-07-12 21:03:10.747389+00,5059222,1,3,Bottom,0,4667266,242801362,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Andy Pages,Start Batter/Pitcher
773,0,f,0,176,2026-07-12 21:03:10.747389+00,5059222,1,3,Bottom,0,4667266,242801363,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
774,0,f,1,176,2026-07-12 21:03:10.747389+00,5059222,1,3,Bottom,0,4667266,242801364,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
775,0,f,2,176,2026-07-12 21:04:10.304929+00,5059222,1,3,Bottom,0,4667266,242802988,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Ball 3,Ball
776,0,f,3,176,2026-07-12 21:04:10.304929+00,5059222,1,3,Bottom,0,4667266,242802989,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 4 : Ball 4,Ball
777,0,f,4,176,2026-07-12 21:04:10.304929+00,5059222,1,3,Bottom,0,4667266,242802990,,,,,f,S3_LIVE_ARCHIVE,0,Pages walked.,Play Result
778,0,f,4,176,2026-07-12 21:04:10.304929+00,5059222,1,3,Bottom,0,4667266,242802991,,,,,f,S3_LIVE_ARCHIVE,0,,End Batter/Pitcher
779,0,f,0,130,2026-07-12 21:04:10.304929+00,5059222,1,3,Bottom,0,4667266,242802992,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Freddie Freeman,Start Batter/Pitcher
780,0,f,0,130,2026-07-12 21:05:11.538724+00,5059222,1,3,Bottom,0,4667266,242804636,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
781,0,f,1,130,2026-07-12 21:05:11.538724+00,5059222,1,3,Bottom,0,4667266,242804637,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Looking,Strike Looking
782,0,f,1,130,2026-07-12 21:05:11.538724+00,5059222,1,3,Bottom,0,4667266,242804638,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball 2,Ball
783,0,f,2,130,2026-07-12 21:06:10.863673+00,5059222,1,3,Bottom,1,4667266,242806289,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Ball 3,Ball
784,0,f,3,130,2026-07-12 21:06:10.863673+00,5059222,1,3,Bottom,1,4667266,242806290,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 5 : Ball In Play,Fly Out
785,0,f,3,130,2026-07-12 21:06:10.863673+00,5059222,1,3,Bottom,1,4667266,242806291,,,,,f,S3_LIVE_ARCHIVE,1,"Freeman flied out to center, Pages to second, Ohtani to third.",Play Result
786,0,f,3,130,2026-07-12 21:06:10.863673+00,5059222,1,3,Bottom,1,4667266,242806292,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
787,0,f,0,118,2026-07-12 21:06:10.863673+00,5059222,1,3,Bottom,1,4667266,242806293,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Mookie Betts,Start Batter/Pitcher
788,0,f,0,118,2026-07-12 21:08:10.969437+00,5059222,1,3,Bottom,1,4667266,242809641,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
789,0,f,1,118,2026-07-12 21:08:10.969437+00,5059222,1,3,Bottom,1,4667266,242809642,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
790,0,f,2,118,2026-07-12 21:09:10.962707+00,5059222,1,3,Bottom,2,4667266,242811341,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Ball In Play,Pop Out
791,0,f,2,118,2026-07-12 21:09:10.962707+00,5059222,1,3,Bottom,2,4667266,242811342,,,,,f,S3_LIVE_ARCHIVE,0,Betts popped out to first.,Play Result
792,0,f,2,118,2026-07-12 21:09:10.962707+00,5059222,1,3,Bottom,2,4667266,242811343,,,,,f,S3_LIVE_ARCHIVE,0,,End Batter/Pitcher
793,0,f,0,160,2026-07-12 21:09:10.962707+00,5059222,1,3,Bottom,2,4667266,242811344,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Tommy Edman,Start Batter/Pitcher
794,0,f,0,160,2026-07-12 21:09:10.962707+00,5059222,1,3,Bottom,2,4667266,242811345,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
795,0,f,1,160,2026-07-12 21:10:11.191462+00,5059222,1,3,Bottom,2,4667266,242813070,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Swinging,Strike Swinging
796,0,f,1,160,2026-07-12 21:10:11.191462+00,5059222,3,3,Bottom,2,4667266,242813071,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball In Play,Single
797,0,f,1,160,2026-07-12 21:10:11.191462+00,5059222,3,3,Bottom,2,4667266,242813072,,,,2,t,S3_LIVE_ARCHIVE,1,"Edman singled to left, Ohtani scored and Pages scored, Edman to second.",Play Result
798,0,f,1,160,2026-07-12 21:10:11.191462+00,5059222,3,3,Bottom,2,4667266,242813073,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
799,0,f,0,678,2026-07-12 21:10:11.191462+00,5059222,3,3,Bottom,2,4667266,242813074,,,,,f,S3_LIVE_ARCHIVE,0,Mitch Bratt pitches to Kyle Tucker,Start Batter/Pitcher
800,0,f,0,678,2026-07-12 21:12:10.712813+00,5059222,3,3,Bottom,3,4667266,242816569,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
801,0,f,1,678,2026-07-12 21:12:10.712813+00,5059222,3,3,Bottom,3,4667266,242816570,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Foul,Foul Ball
802,0,f,1,678,2026-07-12 21:12:10.712813+00,5059222,3,3,Bottom,3,4667266,242816571,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Ball In Play,Ground Out
803,0,f,1,678,2026-07-12 21:12:10.712813+00,5059222,3,3,Bottom,3,4667266,242816572,,,,,f,S3_LIVE_ARCHIVE,1,Tucker grounded out to first.,Play Result
804,0,f,1,678,2026-07-12 21:12:10.712813+00,5059222,3,3,Bottom,3,4667266,242816573,,,,,f,S3_LIVE_ARCHIVE,1,,End Batter/Pitcher
805,0,f,0,,2026-07-12 21:12:10.712813+00,5059222,3,3,End,0,,242816574,,,,,f,S3_LIVE_ARCHIVE,0,End of the 3rd inning,End Inning
806,0,f,0,,2026-07-12 21:15:10.86788+00,5059222,3,4,Top,0,,242821938,,,,,f,S3_LIVE_ARCHIVE,0,Top of the 4th inning,Start Inning
807,0,f,0,5,2026-07-12 21:15:10.86788+00,5059222,3,4,Top,0,5460,242821939,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Geraldo Perdomo,Start Batter/Pitcher
808,0,f,0,5,2026-07-12 21:15:10.86788+00,5059222,3,4,Top,0,5460,242822040,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
809,0,f,1,5,2026-07-12 21:16:10.787964+00,5059222,3,4,Top,0,5460,242823765,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Ball 2,Ball
810,0,f,2,5,2026-07-12 21:16:10.787964+00,5059222,3,4,Top,0,5460,242823766,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 3 : Strike 1 Foul,Foul Ball
811,0,f,2,5,2026-07-12 21:16:10.787964+00,5059222,3,4,Top,0,5460,242823767,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 4 : Strike 2 Foul,Foul Ball
812,0,f,2,5,2026-07-12 21:17:10.946204+00,5059222,3,4,Top,1,5460,242825617,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Ball In Play,Fly Out
813,0,f,2,5,2026-07-12 21:17:10.946204+00,5059222,3,4,Top,1,5460,242825618,,,,,f,S3_LIVE_ARCHIVE,2,Perdomo flied out to right.,Play Result
814,0,f,2,5,2026-07-12 21:17:10.946204+00,5059222,3,4,Top,1,5460,242825619,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
815,0,f,0,23,2026-07-12 21:17:10.946204+00,5059222,3,4,Top,1,5460,242825620,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Corbin Carroll,Start Batter/Pitcher
816,0,f,0,23,2026-07-12 21:17:10.946204+00,5059222,3,4,Top,1,5460,242825621,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Looking,Strike Looking
817,0,f,0,23,2026-07-12 21:18:10.763031+00,5059222,3,4,Top,2,5460,242827489,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Strike 2 Foul,Foul Ball
818,0,f,0,23,2026-07-12 21:18:10.763031+00,5059222,3,4,Top,2,5460,242827490,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 3 : Ball 1,Ball
819,0,f,1,23,2026-07-12 21:18:10.763031+00,5059222,3,4,Top,2,5460,242827491,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Strike 3 Looking,Strike Looking
820,0,f,1,23,2026-07-12 21:18:10.763031+00,5059222,3,4,Top,2,5460,242827492,,,,,f,S3_LIVE_ARCHIVE,3,Carroll struck out looking.,Play Result
821,0,f,1,23,2026-07-12 21:18:10.763031+00,5059222,3,4,Top,2,5460,242827493,,,,,f,S3_LIVE_ARCHIVE,3,,End Batter/Pitcher
822,0,f,0,3,2026-07-12 21:18:10.763031+00,5059222,3,4,Top,2,5460,242827494,,,,,f,S3_LIVE_ARCHIVE,0,Emmet Sheehan pitches to Gabriel Moreno,Start Batter/Pitcher
823,0,f,0,3,2026-07-12 21:19:10.372617+00,5059222,3,4,Top,2,5460,242829378,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Ball 1,Ball
824,0,f,1,3,2026-07-12 21:19:10.372617+00,5059222,3,4,Top,2,5460,242829379,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 2 : Strike 1 Looking,Strike Looking
825,0,f,1,3,2026-07-12 21:19:10.372617+00,5059222,3,4,Top,2,5460,242829380,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 3 : Strike 2 Foul,Foul Ball
826,0,f,1,3,2026-07-12 21:20:12.404024+00,5059222,3,4,Top,2,5460,242830798,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 4 : Strike 2 Foul,Foul Ball
827,0,f,1,3,2026-07-12 21:20:12.404024+00,5059222,3,4,Top,2,5460,242830799,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 5 : Strike 2 Foul,Foul Ball
828,0,f,1,3,2026-07-12 21:21:10.929193+00,5059222,3,4,Top,3,5460,242831981,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 6 : Ball 2,Ball
829,0,f,2,3,2026-07-12 21:21:10.929193+00,5059222,3,4,Top,3,5460,242831982,,,,,f,S3_LIVE_ARCHIVE,2,Pitch 7 : Ball In Play,Line Out
830,0,f,2,3,2026-07-12 21:21:10.929193+00,5059222,3,4,Top,3,5460,242831983,,,,,f,S3_LIVE_ARCHIVE,2,Moreno lined out to center.,Play Result
831,0,f,2,3,2026-07-12 21:21:10.929193+00,5059222,3,4,Top,3,5460,242831984,,,,,f,S3_LIVE_ARCHIVE,2,,End Batter/Pitcher
832,0,f,0,,2026-07-12 21:21:10.929193+00,5059222,3,4,Mid,0,,242831985,,,,,f,S3_LIVE_ARCHIVE,0,Middle of the 4th inning,End Inning
833,0,f,0,,2026-07-12 21:22:09.778749+00,5059222,3,4,Bottom,0,,242833373,,,,,f,S3_LIVE_ARCHIVE,0,Bottom of the 4th inning,Start Inning
834,0,f,0,,2026-07-12 21:22:09.778749+00,5059222,3,4,Bottom,0,2090,242833374,,,,,f,S3_LIVE_ARCHIVE,0,Clarke relieved Bratt,Play Result
835,0,f,0,1098,2026-07-12 21:22:09.778749+00,5059222,3,4,Bottom,0,2090,242833375,,,,,f,S3_LIVE_ARCHIVE,0,Taylor Clarke pitches to Teoscar Hernandez,Start Batter/Pitcher
836,0,f,0,1098,2026-07-12 21:24:09.828837+00,5059222,3,4,Bottom,0,2090,242836299,,,,,f,S3_LIVE_ARCHIVE,0,Pitch 1 : Strike 1 Foul,Foul Ball
837,0,f,0,1098,2026-07-12 21:24:09.828837+00,5059222,3,4,Bottom,0,2090,242836300,,,,,f,S3_LIVE_ARCHIVE,1,Pitch 2 : Strike 2 Swinging,Strike Swinging
838,0,t,0,1098,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,1,2090,242837358,,,,,f,S3_BACKFILL,2,Pitch 3 : Strike 3 Looking,Strike Looking
839,0,t,0,1098,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,1,2090,242837359,,,,,f,S3_BACKFILL,3,T. Hernández struck out looking.,Play Result
840,0,t,0,1098,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,1,2090,242837360,,,,,f,S3_BACKFILL,3,,End Batter/Pitcher
841,0,t,0,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242837361,,,,,f,S3_BACKFILL,0,Taylor Clarke pitches to Max Muncy,Start Batter/Pitcher
842,0,t,0,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242837362,,,,,f,S3_BACKFILL,0,Pitch 1 : Strike 1 Foul,Foul Ball
843,0,t,0,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242838631,,,,,f,S3_BACKFILL,1,Pitch 2 : Ball 1,Ball
844,0,t,1,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242838632,,,,,f,S3_BACKFILL,1,Pitch 3 : Ball 2,Ball
845,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242838633,,,,,f,S3_BACKFILL,1,Pitch 4 : Strike 2 Foul,Foul Ball
846,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242838634,,,,,f,S3_BACKFILL,2,Pitch 5 : Strike 2 Foul,Foul Ball
847,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242839908,,,,,f,S3_BACKFILL,2,Pitch 6 : Strike 2 Foul,Foul Ball
848,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242839909,,,,,f,S3_BACKFILL,2,Pitch 7 : Strike 2 Foul,Foul Ball
849,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242841192,,,,,f,S3_BACKFILL,2,Pitch 8 : Strike 3 Swinging,Strike Swinging
850,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242841193,,,,,f,S3_BACKFILL,3,Muncy struck out swinging.,Play Result
851,0,t,2,142,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,2,2090,242841194,,,,,f,S3_BACKFILL,3,,End Batter/Pitcher
852,0,t,0,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242841195,,,,,f,S3_BACKFILL,0,Taylor Clarke pitches to Eliezer Alfonzo,Start Batter/Pitcher
853,0,t,0,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242841196,,,,,f,S3_BACKFILL,0,Pitch 1 : Ball 1,Ball
854,0,t,1,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242841197,,,,,f,S3_BACKFILL,0,Pitch 2 : Strike 1 Looking,Strike Looking
855,0,t,1,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242843185,,,,,f,S3_BACKFILL,1,Pitch 3 : Ball 2,Ball
856,0,t,2,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242843186,,,,,f,S3_BACKFILL,1,Pitch 4 : Ball 3,Ball
857,0,t,3,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242843187,,,,,f,S3_BACKFILL,1,Pitch 5 : Strike 2 Foul,Foul Ball
858,0,t,3,4838808,2026-07-12 23:07:35.604308+00,5059222,3,4,Bottom,3,2090,242844114,,,,,f,S3_BACKFILL,2,Pitch 6 : Ball In Play,Fly Out
